subject_id,eta,rho,q_d_n,q_d,q_s_n,q_s,cost_stop_error,inv_temp
NDAR_INVNTJ9TYDB,0.3557417,0.76607096,0.8838972,0.8659606,0.036650706,0.68283916,1.6397223,28.414837
NDAR_INV3V253V18,-0.035309225,0.5193861,0.8057511,0.75166774,0.034981515,0.6416024,1.8278084,11.376539
NDAR_INVCMBCKPBP,1.5453755,0.7041313,0.8499427,0.8771009,0.015425167,0.6617371,1.6813684,47.20736
NDAR_INV1RE32C3R,-0.17793603,0.31198597,0.8111881,0.83245635,0.048462074,0.6562618,1.7483481,13.741582
NDAR_INVFY2VY166,-0.19341612,0.54740715,0.75103825,0.8433807,0.091350935,0.82443213,1.8149664,12.791323
NDAR_INVZKG5FH02,1.4339788,0.6916507,0.8468155,0.90489155,0.017779201,0.65336,1.6934097,51.526596
NDAR_INVY61UGEKY,0.16523239,0.77481645,0.8822526,0.8204221,0.037725378,0.63437814,1.6239234,33.613617
NDAR_INVGHKZJAH9,0.34783703,0.53139687,0.9088653,0.93825066,0.024464997,0.6169061,1.5970495,42.424343
NDAR_INVDXM5BDFW,0.025133306,0.30556276,0.9177622,0.92848706,0.034033682,0.71065444,1.5154935,32.08531
NDAR_INVY2N1VZ6L,-0.06869504,0.39372337,0.7887081,0.76912415,0.0440059,0.6529271,1.8155335,20.1302
NDAR_INV4RW0XZTG,0.5343836,0.78765166,0.864996,0.8192497,0.025098536,0.7072774,1.707632,30.892374
NDAR_INV7FG8NTPP,-0.12747337,0.4182889,0.673287,0.8897306,0.22356753,0.6431507,1.6523502,21.150768
NDAR_INVBJTX0LBM,1.8932843,0.8012546,0.9416589,0.93133676,0.017544027,0.71143216,1.7947377,61.20636
NDAR_INVL97KGCAC,0.9157774,0.8353455,0.9237412,0.94364387,0.02160408,0.73357236,1.6272856,49.89709
NDAR_INVZVGAMFG7,0.07241916,0.87713146,0.71201545,0.8460533,0.028253376,0.68783295,1.8858557,84.9042
NDAR_INV3CAV3A8F,-0.13877024,0.38214627,0.8457499,0.8274779,0.039988425,0.6547103,1.7697369,16.796057
NDAR_INV0H2AWWPU,8.043703,0.8152874,0.81728,0.79883397,0.05420057,0.73038614,1.9256192,99.02225
NDAR_INVMAEVPZJ0,0.886624,0.37411305,0.92735994,0.95383716,0.02783043,0.6917418,1.4719864,53.64317
NDAR_INVGUGEVCM0,0.25524575,0.749877,0.8312579,0.93985724,0.01618774,0.7860966,1.7264793,56.028355
NDAR_INVH6PKTBWM,0.32007986,0.5577112,0.9001141,0.9734487,0.019573826,0.6950258,1.5792519,40.634403
NDAR_INVYZGRYL84,-0.17667226,0.50061476,0.7542313,0.8249437,0.07987877,0.78644335,1.8501309,8.868417
NDAR_INVZ1WZW3KT,3.3827186,0.4789754,0.5415567,0.6506723,0.038017947,0.94966114,1.4370652,66.39713
NDAR_INVRC6BE96Y,-0.11919048,0.48008022,0.82599324,0.87482643,0.030931834,0.719233,1.6269046,21.34425
NDAR_INV51GZ9MPP,0.10975792,0.7670312,0.83037937,0.8962201,0.022464072,0.8587618,1.6438105,38.309784
NDAR_INVGBXJFCXY,5.9210014,0.5825758,0.9225223,0.8983511,0.04672713,0.9721346,1.487571,81.15519
NDAR_INVKR1PVY4C,0.937922,0.4439017,0.85869193,0.8507761,0.025953753,0.60810596,1.6817188,34.9348
NDAR_INVGUEFFMBB,0.44281605,0.8135963,0.89683163,0.7599952,0.023903774,0.64991856,1.769444,27.908495
NDAR_INV7E8WJTYE,6.351547,0.7769136,0.88985693,0.8286669,0.037796948,0.8272804,1.5202392,49.5315
NDAR_INVJVHUKF36,2.1711612,0.5047557,0.95533705,0.8801578,0.018898074,0.618207,1.5312415,33.848717
NDAR_INVDDWUHYTJ,0.49254006,0.5944456,0.8529322,0.89121985,0.020836307,0.694955,1.6611668,31.363808
NDAR_INVB20VM7P8,1.1597803,0.57782316,0.8429602,0.8229438,0.02467172,0.7265912,1.7728467,37.467216
NDAR_INVPWATAYXG,0.31957206,0.544021,0.9397442,0.8940942,0.017412104,0.6565024,1.6483213,49.414303
NDAR_INVJXA05086,0.06071027,0.8381608,0.8426174,0.8724414,0.04961308,0.89532983,1.7239413,34.28473
NDAR_INVVHBYV2NC,0.162175,0.5920618,0.8180223,0.87410927,0.033184677,0.8472556,1.7048595,34.43795
NDAR_INVY84DY6RU,0.009391952,0.5152841,0.7812073,0.82752025,0.053277735,0.6719017,1.7081906,14.055244
NDAR_INVVHRDAP1X,0.43369687,0.5142898,0.84033823,0.86005306,0.029841896,0.8041253,1.6533087,56.720734
NDAR_INVMNXPRD46,-0.26775712,0.31387165,0.7809197,0.83839023,0.0620631,0.696937,1.7963479,10.839177
NDAR_INV0C765WK4,0.3653475,0.7760681,0.65798557,0.78513074,0.019383827,0.7523259,1.8963912,22.254108
NDAR_INV7J8ECUH7,0.070968114,0.07318558,0.9249176,0.908088,0.028419603,0.6472288,1.5014012,27.751461
NDAR_INVUMHGTLW8,-0.03736153,0.86956924,0.86185133,0.9033103,0.028879197,0.73263806,1.7007447,37.68801
NDAR_INVGEMRDDWL,0.1738007,0.50975734,0.9142048,0.94384015,0.04515565,0.86984384,1.63245,54.26918
NDAR_INV1A1Y0V5X,0.7792277,0.35545656,0.8962584,0.92689157,0.025494518,0.73137736,1.5707306,36.736584
NDAR_INVEANH4HXE,-0.05927819,0.6742106,0.85536283,0.7971555,0.028641457,0.71263367,1.7748991,14.232293
NDAR_INVZ24E0KC2,-0.2263902,0.5743767,0.78916,0.8265035,0.09121704,0.7588035,1.8331958,12.4640045
NDAR_INVX362LD83,0.8949064,0.73158133,0.8309565,0.81031287,0.021637425,0.65069723,1.780838,30.723997
NDAR_INVFP7WAK5D,5.0539947,0.42099056,0.917052,0.87082195,0.026029507,0.7176227,1.5624745,66.19898
NDAR_INVWT771AK6,3.4883413,0.8075701,0.94129246,0.9141112,0.02174129,0.6681147,1.790473,75.89751
NDAR_INVF60M393G,0.13051163,0.6742409,0.79469436,0.7967111,0.07215823,0.6390698,1.7377952,20.314238
NDAR_INVRGP7HTB4,0.13432664,0.85753876,0.78741056,0.91591775,0.022390436,0.6196978,1.8806583,74.460335
NDAR_INV05CA3VX5,0.52416193,0.62592864,0.8700579,0.89683926,0.023840465,0.76370376,1.514294,42.66632
NDAR_INVT6RG755A,3.599297,0.4468722,0.1606508,0.59221596,0.026958408,0.9760731,1.5638884,81.7506
NDAR_INV01Z8HAPV,-0.031362712,0.51335865,0.76785576,0.836715,0.059845693,0.6227071,1.6961699,29.155373
NDAR_INVN2RB0FR4,1.2612326,0.69051677,0.91931033,0.9254955,0.08221964,0.8026701,1.718579,81.84125
NDAR_INVW3GNFYF3,0.028525015,0.4256261,0.8104251,0.826765,0.030635912,0.65188694,1.7286396,16.072805
NDAR_INVE59K1A64,0.7030308,0.5051597,0.8305374,0.8314262,0.025384292,0.6412519,1.6998956,19.905245
NDAR_INV6GLTPT5T,1.9397821,0.7257346,0.73377633,0.78421915,0.02014467,0.66217715,1.8806562,30.086472
NDAR_INVV0032JDG,3.9820364,0.91431695,0.886191,0.8385477,0.020974925,0.7095509,1.794501,68.13242
NDAR_INVENK3GEU3,-0.108666,0.555005,0.8540512,0.8344227,0.02925532,0.74168396,1.8073364,17.204357
NDAR_INVRTE3HDM4,-0.019647459,0.30336663,0.8138082,0.7961164,0.03551148,0.662449,1.7647481,10.306165
NDAR_INVDLEUAKLH,2.55511,0.8375005,0.9009702,0.9002418,0.03677375,0.62100667,1.6595623,48.36872
NDAR_INV3PKXFBNU,1.214062,0.95780385,0.37174985,0.67707664,0.06686908,0.5810169,1.97019,85.86157
NDAR_INV50GW1CZT,3.697889,0.62023133,0.95553106,0.97238374,0.034503214,0.8342761,1.6927265,68.50784
NDAR_INV5AC9TVN4,0.9589181,0.6888551,0.86609405,0.8159117,0.032941148,0.6540875,1.6058551,23.538828
NDAR_INVKTV6F85N,0.20122789,0.77778995,0.8233615,0.8125578,0.03698456,0.6468107,1.7225462,60.127853
NDAR_INV4JAZBMAX,2.3343785,0.86456954,0.91702765,0.85839605,0.019432707,0.63836974,1.7518226,53.472523
NDAR_INVE4NE0L80,0.6385065,0.12417525,0.9384423,0.964453,0.04839552,0.74618566,1.5304765,48.918808
NDAR_INV6CA2HNYJ,1.3192644,0.647002,0.9310869,0.93930185,0.022196487,0.68857205,1.5992334,54.185352
NDAR_INV85FZZDV1,5.063999,0.69136405,0.62173605,0.68661237,0.02435464,0.726353,1.4953926,54.544647
NDAR_INV3UKGZNFG,0.8213798,0.86077887,0.89405584,0.89181316,0.015101735,0.7199162,1.838912,52.681202
NDAR_INVK8CYP94F,0.13237232,0.7472028,0.838565,0.86023855,0.031636737,0.7702342,1.6086367,42.76808
NDAR_INVFLP37NUM,-0.11255697,0.46243587,0.8009224,0.837888,0.040245984,0.6595405,1.6595149,25.714796
NDAR_INV75RAY395,2.4964895,0.51168007,0.8705532,0.85515726,0.019023929,0.6361609,1.7024295,28.15996
NDAR_INV4M21YVVK,3.4596846,0.18820414,0.95590615,0.9742001,0.0502852,0.8510963,1.6166507,67.21633
NDAR_INVVV50F0CH,0.5346951,0.86124194,0.8302135,0.83513474,0.024041792,0.68415475,1.8456466,79.05795
NDAR_INV415JRYRK,-0.002851163,0.69475573,0.9087724,0.91387033,0.04785307,0.7043073,1.6041397,55.09936
NDAR_INVYAEE6YN4,0.022243239,0.4917537,0.83927613,0.84994626,0.0329056,0.6359203,1.6591648,24.242884
NDAR_INVK3K5DLKW,-0.12212241,0.7748262,0.79874825,0.8963311,0.13776585,0.71647376,1.7697763,41.20409
NDAR_INVR81CF71A,4.2239685,0.36607197,0.95274657,0.895755,0.059991784,0.79571915,1.3117226,59.250248
NDAR_INVEXAKNZ18,3.8004758,0.6365659,0.37217212,0.6792805,0.047521073,0.8930497,1.6493391,83.88295
NDAR_INV69W6GH2W,1.0183812,0.8086889,0.8471121,0.8910637,0.027133368,0.68118906,1.6577114,54.48395
NDAR_INVMPZ9B1D7,7.222714,0.5957478,0.87921226,0.8547252,0.024452772,0.65706515,1.7686969,83.22783
NDAR_INVK0WC1N5P,0.35689926,0.8557019,0.75958943,0.8265381,0.023961095,0.72006834,1.8800712,36.119564
NDAR_INVP0XRDYT0,2.3716702,0.793186,0.8663618,0.8585423,0.021681895,0.74689144,1.7195637,43.680874
NDAR_INVKEVAA7AZ,1.0655485,0.87881607,0.84526676,0.862946,0.022629356,0.65488875,1.7971519,57.874126
NDAR_INV1GKF0X1J,1.993659,0.54151833,0.95466,0.90798366,0.020378143,0.6088034,1.4909331,50.029526
NDAR_INV2F729N9A,-0.02909413,0.76139945,0.81007063,0.81972814,0.031018794,0.73228586,1.7441254,29.647451
NDAR_INV5WBZDXME,0.27039212,0.43955216,0.76546425,0.9146719,0.030302428,0.6883782,1.5438286,41.641594
NDAR_INVRHDYNX5V,-0.13978703,0.37813374,0.8129563,0.87715566,0.036412235,0.7040491,1.6732405,29.341385
NDAR_INV9DJ99NND,4.709621,0.58955616,0.67448294,0.73726207,0.02107359,0.78099024,1.4499534,56.284565
NDAR_INVB1BC9HDJ,1.7336847,0.8981968,0.9261182,0.92941594,0.0131392805,0.6547822,1.8388743,44.91194
NDAR_INVNTJF26D6,0.18031618,0.5537381,0.84149635,0.8121611,0.038943764,0.62423754,1.7139891,23.473782
NDAR_INVWBVTFEHK,0.33372158,0.51614493,0.8730571,0.8632493,0.016544499,0.656061,1.7808055,31.28555
NDAR_INVUELN86MB,-0.019672468,0.68187803,0.8337857,0.8193326,0.03890215,0.7071363,1.7574365,24.980001
NDAR_INVBUAM55H0,1.7491934,0.4620583,0.9383258,0.9165247,0.037261695,0.8417893,1.4789227,53.98638
NDAR_INVL7GG9GJV,4.6431246,0.7982631,0.89365786,0.90691113,0.017245647,0.6892743,1.8229527,69.99645
NDAR_INVH2H609BN,1.6051934,0.8951597,0.92821455,0.9288286,0.009671778,0.63804543,1.761531,31.80838
NDAR_INVKB6F3HGV,1.6975743,0.31172836,0.42535284,0.6696881,0.03248464,0.94362783,1.8823289,90.58308
NDAR_INV9GUXU365,-0.054339595,0.5398936,0.8211169,0.8373002,0.035326164,0.75995183,1.7479308,29.995626
NDAR_INVYPWGL6HJ,0.048799183,0.63389987,0.9912073,1.0618608,0.0068345456,0.6984726,1.8350446,29.883541
NDAR_INVJ1551F3N,0.23804449,0.42607775,0.83787143,0.92377555,0.032727152,0.8087969,1.5119967,46.75855
NDAR_INVCWKWUAL1,-0.02584757,0.60369575,0.8062401,0.76691437,0.06409329,0.68262774,1.7873158,11.7929325
NDAR_INV9A4WYDA8,1.6920953,0.5430711,0.8417649,0.744162,0.032986894,0.6022321,1.6030414,29.599007
NDAR_INVY7DUFWF4,0.4270339,0.59622747,0.7381593,0.8878417,0.04741187,0.835582,1.6193166,49.161407
NDAR_INVUXPMJYG0,0.965355,0.73228765,0.9250636,0.8866397,0.024953712,0.66477567,1.8890699,88.51959
NDAR_INVZUXFF006,0.5607922,0.38216767,0.86982864,0.9273063,0.020607978,0.68040466,1.6082635,34.133812
NDAR_INV51W3Y9EW,-0.20696132,0.42767647,0.82338095,0.8327942,0.06285125,0.7042635,1.8077549,14.83022
NDAR_INV0Y8YJ2UR,2.5821962,0.515243,0.83604294,0.7826652,0.018507378,0.6473701,1.7205578,25.408278
NDAR_INVPCBB86LH,0.41713983,0.61481434,0.87949747,0.9072243,0.017244605,0.68203163,1.649254,43.044785
NDAR_INVM7LL5JGJ,0.4006824,0.22085401,0.94310015,1.4588068,0.02311982,0.87589395,1.7270681,79.09634
NDAR_INVCX9VNMT6,0.46505082,0.44284257,0.90123814,0.8774226,0.01954816,0.63066167,1.6612166,36.275402
NDAR_INVBMKV8MN1,-0.21148062,0.43195367,0.7763165,0.8538321,0.0627404,0.7671035,1.8319082,14.070296
NDAR_INVX0YRUY7C,0.30012923,0.4606534,0.8793301,0.9051614,0.024161844,0.6437839,1.6082058,25.342478
NDAR_INVZW88GN71,1.1910753,0.6572362,0.8292775,0.8610208,0.014908656,0.6826063,1.6614814,35.382114
NDAR_INVCHEA6N8V,2.0051923,0.38375366,0.9676324,0.872447,0.036999997,0.5954065,1.3317566,37.512665
NDAR_INVPEFTDJ7B,0.7412035,0.8019092,0.9419804,0.9429014,0.02054857,0.6485864,1.6474384,41.10551
NDAR_INVMJ1ZYZDY,-0.09226445,0.3899625,0.6808941,0.8897115,0.061132647,0.6691227,1.6346953,14.513625
NDAR_INVZTFAZ4PF,-0.019950915,0.43683743,0.8389775,0.8531966,0.033988867,0.75855196,1.6848938,13.69134
NDAR_INV0PJ81CA5,0.89639425,0.422675,0.6940684,0.8616173,0.016135419,0.7706888,1.644589,59.13585
NDAR_INVR1KT1MAU,0.13277265,0.49509323,0.83594126,0.88058233,0.025791386,0.6690688,1.6330652,23.936483
NDAR_INVEGHAHA0D,5.3971596,0.37295422,0.95828325,0.8843708,0.028165873,0.7046683,1.4226503,72.88777
NDAR_INVM6781J8F,1.3972528,0.71210825,0.886198,0.9343666,0.016358124,0.63430727,1.539662,30.29335
NDAR_INVEMZZZWB9,0.54385877,0.4052917,0.7988659,0.854529,0.027922546,0.6579748,1.6502593,28.112411
NDAR_INVTFV0Y41D,0.3717679,0.89675003,0.9205565,0.8875497,0.025125107,0.5770997,1.8966743,43.847904
NDAR_INVLRHY4MJ7,2.8061554,0.7976512,0.59590566,0.74722177,0.032516237,0.6252545,1.945478,87.72855
NDAR_INVNVZEHYV5,-0.11028611,0.6744466,0.87473756,0.85110086,0.039819054,0.71282554,1.6437991,22.093533
NDAR_INV6X19N1LP,7.5806885,0.3718245,0.95636034,0.8935044,0.040681664,0.85461164,1.5542207,85.832794
NDAR_INVFU3NBCDA,0.15395245,0.31805062,0.8967851,0.9148993,0.03193264,0.7172995,1.5912025,22.551123
NDAR_INVNNPFHUUY,2.7792966,0.28905293,0.49868888,0.6653811,0.024062308,1.002033,1.5759963,84.32987
NDAR_INVNNNG8Z3V,-0.07325308,0.5463173,0.8675763,0.9730327,0.039826453,0.7661746,1.5869398,27.240444
NDAR_INVZBH4VPZJ,-0.034643084,0.69912195,0.80564946,0.9092126,0.017654281,0.77585477,1.7484264,32.71926
NDAR_INV67J2H4Y1,0.5327804,0.54763836,0.8772562,0.8388708,0.033676,0.7820159,1.6775678,73.6199
NDAR_INVNMJZEZRD,-0.12173526,0.23244071,0.93775904,0.9508742,0.05724346,0.8178389,1.7782615,34.737347
NDAR_INVUN55AXTE,0.6754487,0.8090453,0.8773203,0.91716313,0.01989514,0.6513644,1.8136516,80.021515
NDAR_INVPX3YX562,0.5948398,0.82933867,0.8673098,0.87180203,0.027061569,0.660165,1.7275324,48.532124
NDAR_INVH1CG52NU,2.6558554,0.8304725,0.8864059,0.87293833,0.018544232,0.6858678,1.799796,71.33924
NDAR_INV6DE6KC7V,4.8152723,0.5392959,0.89698845,0.7943423,0.024239596,0.7053161,1.6367817,66.74422
NDAR_INVK9YR13JW,0.8943754,0.9107897,0.7587476,0.8161243,0.031083414,0.7581787,1.8347402,29.108574
NDAR_INVBK3K7AN8,3.2251458,0.13979106,0.9531729,0.9579266,0.024131337,0.88569057,2.0403805,93.926384
NDAR_INVEH3T61EE,0.3884354,0.8874229,0.8512569,0.93266916,0.02580435,0.74600774,1.6683843,50.51514
NDAR_INVFDM0PRRA,0.8205202,0.9309467,0.8760813,0.8399197,0.015958406,0.819658,1.885712,36.211075
NDAR_INVC96FRWYB,0.35003003,0.54217607,0.8348666,0.8787066,0.029339412,0.6455544,1.6580286,30.315777
NDAR_INV22GE0DMV,2.1554496,0.4757908,0.9320783,0.9543106,0.020844707,0.6903219,1.5603172,41.211056
NDAR_INVVGTN3KC5,-0.06557759,0.5740171,0.77609324,0.83269376,0.03547301,0.8104986,1.785915,15.166109
NDAR_INV704JUD94,4.056617,0.62417436,0.8809481,0.7950393,0.016626071,0.63074905,1.7483206,43.700897
NDAR_INVTVZVDPG7,0.24614963,0.6349325,0.89725477,0.8762808,0.028256645,0.7288782,1.724049,24.206106
NDAR_INVLP5E0X7A,-0.10951191,0.46417496,0.9001867,0.90342695,0.030179989,0.6563946,1.5607955,24.17016
NDAR_INVVYUKADTG,7.366456,0.14036708,0.96635437,0.87696135,0.08145377,1.0123096,1.5400813,95.817345
NDAR_INV9L5C6ATX,0.26070076,0.86159927,0.7825694,0.8976718,0.012164696,0.7210273,1.8008094,47.24473
NDAR_INVD49YH7LB,2.8924325,0.6353101,0.9419345,0.97974324,0.013734493,0.6320046,1.6113002,36.32002
NDAR_INVD55MXB64,-0.029159319,0.48563138,0.8027771,0.89087033,0.026933001,0.75713944,1.7437919,28.468788
NDAR_INVFB03XKRE,0.014142189,0.39523208,0.8357245,0.8829999,0.033223413,0.7518959,1.5706165,34.514267
NDAR_INVKNVJX275,0.096119195,0.81274045,0.8929693,0.8665526,0.03156202,0.68832934,1.8345627,91.544014
NDAR_INV2AL204UB,0.3960796,0.72732913,0.7127608,0.810976,0.016961072,0.8228547,1.719073,43.183235
NDAR_INVU43XT2KJ,0.4228151,0.784579,0.78740776,0.80996686,0.027246844,0.79490733,1.717751,41.694237
NDAR_INV7UVY9E4B,6.735391,0.6844802,0.44109336,0.6959871,0.10611961,0.6646794,2.0253112,101.02267
NDAR_INV72ZPH2CL,1.9493021,0.56490797,0.9348216,0.9199339,0.03795179,0.6667565,1.5513922,45.534748
NDAR_INV7K1MZVU9,3.3412764,0.53297085,0.97839856,0.99816656,0.031399738,0.8166995,1.862958,80.48594
NDAR_INVH89YVA16,-0.052996285,0.33165893,0.80570084,0.8666208,0.03099222,0.7170338,1.7292966,29.802711
NDAR_INVMBF2NK39,0.09746901,0.8747265,0.83870035,0.88090515,0.020729385,0.7304596,1.8905782,64.406746
NDAR_INVGXB5Z3TF,2.7926188,0.54856277,0.94673544,0.9567313,0.021696685,0.62618446,1.4001304,45.263603
NDAR_INVVR0KF4XT,6.4788523,0.46967474,0.95726705,0.9081733,0.054063573,0.9309987,1.7765763,91.37001
NDAR_INVM41A58WT,0.7061373,0.30171794,0.95826775,0.96090627,0.04111236,0.8481019,1.3981571,61.630634
NDAR_INV1FT79EHP,1.030262,0.7919967,0.8274344,0.8135731,0.03599319,0.5961743,1.7472999,24.739882
NDAR_INV78YTP5L9,7.7498794,0.11766997,0.8809648,0.8365487,0.03213569,0.961447,1.8736129,96.6845
NDAR_INV29YF00DM,4.07694,0.6909213,0.61892694,0.65897524,0.031065326,0.99974895,1.5037042,78.09912
NDAR_INVH2JCLXCG,-0.12213417,0.37547925,0.80394286,0.86662865,0.061249528,0.66361743,1.7349275,20.051079
NDAR_INVKWBVX0UU,-0.10815076,0.6647536,0.7698227,0.87087184,0.07235975,0.8356607,1.6849545,23.58442
NDAR_INV7LNN715D,0.8187426,0.7477646,0.9177565,0.89472973,0.026621172,0.5957568,1.5667316,31.151693
NDAR_INV50UATGZM,-0.007467302,0.44873652,0.7222281,0.85832167,0.033786852,0.8746514,1.6249197,54.301674
NDAR_INVJ16BUDG7,5.5906315,0.81652015,0.9422932,0.94246227,0.028391505,0.6948756,1.8967551,85.60545
NDAR_INVK0U3PRRR,0.47155267,0.24634923,0.8322329,0.862658,0.038462378,0.65982676,1.5756173,42.321415
NDAR_INV3WMHUK7W,0.4803682,0.56861675,0.77221084,0.86404043,0.029551802,0.7043211,1.6904869,61.951767
NDAR_INV6NYCB4Y6,0.623836,0.6892729,0.68647176,0.8190738,0.017466092,0.8541792,1.6672312,40.82889
NDAR_INVNER12NXX,5.300728,0.8075044,0.7068593,0.7943743,0.03856378,0.6986034,2.0155776,98.6045
NDAR_INV1B7G7LND,-0.109506615,0.5732974,0.7377718,0.8579673,0.059818152,0.8274551,1.7876046,11.139835
NDAR_INVCMBYYG5A,4.133511,0.83819133,0.864187,0.883487,0.021331891,0.696721,1.8558998,71.903694
NDAR_INVNKDAKNDG,0.05346637,0.62714064,0.80491126,0.8500489,0.039453175,0.66353774,1.5641077,35.45323
NDAR_INVR8F6YH4J,2.258496,0.70487297,0.94586945,0.91671824,0.023149703,0.6299057,1.5440079,46.327877
NDAR_INVAD8N7RW7,-0.15422027,0.17524733,0.8653344,0.8620076,0.03536134,0.7431921,1.6771787,17.563711
NDAR_INV97YHGYC9,0.035393905,0.4302317,0.8432268,0.8309775,0.039998226,0.67076874,1.6462271,25.889849
NDAR_INVHT9V9KV9,5.9198904,0.6692348,0.33731067,0.74996287,0.06750859,0.9583496,2.030635,103.692406
NDAR_INVJKPF57KV,-0.030450866,0.3924493,0.86409974,0.9160185,0.026751634,0.7452945,1.568429,23.822544
NDAR_INVUB6FN6XG,0.20227072,0.8117684,0.86658126,0.87857765,0.02884734,0.75479895,1.7176645,55.257072
NDAR_INV7ELLRXA6,0.1795082,0.4159449,0.8261391,0.85860676,0.056032058,0.70948565,1.7121214,24.945833
NDAR_INVAZYU06NV,-0.20109929,0.37726605,0.7633042,0.85240793,0.102342986,0.6673519,1.7412211,16.364
NDAR_INV1DWXEPTR,0.34030977,0.50470006,0.90538126,0.8737706,0.027622145,0.648509,1.5164394,19.254955
NDAR_INVR2EMBDV7,4.6560254,0.54865456,0.9496915,0.9094038,0.04062795,0.7353835,1.5661678,75.0381
NDAR_INVR4Z2P93R,0.15789004,0.8852384,0.82163316,0.8126273,0.03954288,0.70021266,1.842235,87.703255
NDAR_INV4YVTN782,-0.12881747,0.5874821,0.78803855,0.86283636,0.039781466,0.73226064,1.76283,13.957947
NDAR_INVYRCWU5F8,-0.08182381,0.46206057,0.7691374,0.8046399,0.045928787,0.6799504,1.8066707,12.935888
NDAR_INVCJW0RAFP,6.212636,0.667538,0.75294673,0.78204715,0.02918638,0.8617915,1.6728339,83.61164
NDAR_INVJ4U9BRT9,0.40847358,0.65950936,0.8386237,0.8646695,0.025126511,0.6534108,1.7944108,14.210948
NDAR_INVZ9DEWNVF,0.27539092,0.9039345,0.8615481,0.9251493,0.015851181,0.6865153,1.8615181,54.766514
NDAR_INVVLHZP6FR,0.66822517,0.620623,0.9286896,0.9525385,0.0529735,0.749501,1.5771475,63.95387
NDAR_INVHA6109FD,-0.0763181,0.642869,0.83168095,0.84706676,0.040507298,0.6518414,1.7570399,19.772985
NDAR_INV94TFREHY,-0.042099126,0.36365205,0.98377466,1.0250038,0.020686608,0.7746713,1.8704699,47.86474
NDAR_INVZ2KNBAKB,5.083363,0.922947,0.91640097,0.81944746,0.029406749,0.69216055,1.8200116,80.72478
NDAR_INV2FTTVR8J,0.13005768,0.8350237,0.92925936,0.9491618,0.01592498,0.71300566,1.7704415,58.275494
NDAR_INV07BR8GMY,0.8161419,0.030422326,0.9708948,0.99524754,0.0629815,0.77826965,1.7337006,69.42048
NDAR_INVW4W8HGP2,4.7725472,0.17951031,0.953283,1.0109649,0.050207987,1.0184333,1.6325132,120.02193
NDAR_INV1XKLCFDR,0.18212892,0.88512355,0.8466556,0.91734827,0.025072992,0.82030344,1.8860813,82.462135
NDAR_INVRV0X4CZT,0.2662776,0.58421165,0.89795506,0.84574085,0.028059227,0.66793144,1.5542074,27.111559
NDAR_INVA54MB68D,0.5316258,0.15678844,0.7894964,0.855905,0.046874505,0.6128159,1.6858718,31.34788
NDAR_INVJBCMDKKF,0.42155597,0.6145052,0.82166225,0.84889555,0.05202119,0.62208724,1.7524225,25.333166
NDAR_INVZ0TL0G08,6.6093726,0.18804653,0.36706737,0.66265166,0.02583856,0.99902445,1.8301679,87.20675
NDAR_INVLBB0TDL0,0.50061667,0.3460856,0.8187824,0.8854607,0.026370205,0.72959113,1.8092082,39.08981
NDAR_INVGTLHXWHH,0.10991743,0.8084679,0.7971275,0.8644907,0.032020748,0.7121402,1.9250419,95.5451
NDAR_INVYXHBN74V,0.27591547,0.687116,0.69331485,0.8289663,0.015375355,0.6654544,1.7464188,29.5181
NDAR_INV2HCFH1VL,0.046957303,0.553704,0.85279155,0.88862646,0.060985032,0.91654384,1.5627136,38.429928
NDAR_INVBWT96BWH,6.844995,0.47635594,0.82184523,0.8322073,0.019660994,0.63968897,1.6559047,63.107475
NDAR_INVNPCKJF8R,6.21475,0.9503867,0.62707204,0.8125285,0.028260985,0.5834304,1.9044342,78.064384
NDAR_INV24BT0Y26,5.967405,0.6505037,0.94685566,0.96115065,0.031824548,0.7002502,1.5247533,50.205486
NDAR_INVNRMWTVD1,3.012786,0.5883825,0.9527316,0.9579351,0.027562588,0.6898082,1.5406444,56.640278
NDAR_INVW34AM66Z,7.443904,0.14862053,0.5471606,0.7217295,0.04423632,1.0046356,1.8462878,92.80162
NDAR_INV54WD6UV3,0.27444863,0.884827,0.8252497,0.8238417,0.029090244,0.6070125,2.0337582,92.32468
NDAR_INVF7XD8336,2.4085171,0.65568274,0.8200709,0.82795906,0.017363133,0.63679826,1.831046,76.42923
NDAR_INV31RCR67U,2.531881,0.64212334,0.95970154,0.9184527,0.026465412,0.6103456,1.4911895,39.006817
NDAR_INV1E4F8UMB,0.64111835,0.7663313,0.84471685,0.76038915,0.04917793,0.5965752,1.7339196,44.98415
NDAR_INV0GZ334XA,0.037218794,0.7757482,0.86679995,0.89814144,0.034498565,0.73888123,1.6284949,43.320305
NDAR_INVHJ39DTK5,0.2981618,0.5864982,0.8927068,0.8487072,0.032027632,0.6181442,1.6298461,20.69151
NDAR_INVEAP0TNV8,0.50046825,0.2075378,0.926008,0.9322788,0.030630415,0.7479102,1.4267893,37.33899
NDAR_INVT0JW7H6Z,2.0545437,0.65450823,0.80518204,0.76086783,0.025403555,0.66916883,1.7431917,38.961884
NDAR_INVR6V7FU8U,1.1210032,0.73151577,0.9252159,0.8985474,0.019333174,0.65713465,1.6858884,63.150524
NDAR_INVWHXTCM8L,0.37983537,0.8007787,0.8641407,0.9136692,0.016638678,0.66513157,1.7770938,55.843037
